,Brand,Model,Price,Moteur,Energie,Architecture,Cylindrée,Puissance fiscale,Puissance maxi.,Couple maxi.,Boîte à vitesse,Palettes au volant,Conso. ville,Conso. route,Conso. mixte,Emission CO2,Vitesse maxi.,Accélération 0-100 km/h,Catégorie,Carrosserie,Nombre de places,Poids à vide,Longueur,Largeur,Hauteur,Empattement,Volume du réservoir,Volume de coffre,Airbags,ABS,ESP,Antipatinage,Aide au freinage d'urgence,Antidémarrage électronique,Aide au démarrage en côte,Sélecteur de mode de conduite,Détection de fatigue,Système d'alerte de franchissement de ligne,Détecteur d'angle mort,Détecteur de sous-gonflage,Fermeture de portes en roulant,Système d'alarme,Phares antibrouillard,Préparation ISOFIX,Climatisation,Système audio,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Régulateur de vitesse adaptatif,Détecteur de pluie,Allumage auto. des feux,Frein à main électrique,Ecran tactile,Instrumentation de bord digitale,Reconnaissance de panneaux,Affichage Tête-Haute,Aide au stationnement,Caméra de recul,Park Assist Auto.,Commandes au volant,Volant réglable,Vitres électriques,Rétroviseurs électriques,Rétroviseurs rabattables électriquement,Coffre électrique,Démarrage mains libres,Sièges électriques,Sièges électriques avec fonction mémoire,Banquette arrière rabattable 1/3-2/3,Système de navigation GPS,Connexion Internet,Bluetooth,Follow-me home,Jantes aluminium,Volant cuir,Feux de jour,Phares à LED,Vitres sur-teintées,Sellerie,Toit,Barres de toit
383,KIA,Picanto,179.900 DH * promo,1.2 l MPI 84 BVA,Essence,4 cylindres,1.197 cm³,7 cv,84 ch,117 Nm,Automatique 4 rapports,,"6,5 l/100 km","4,9 l/100 km","5,5 l/100 km",125 g/km,172 km/h,- sec.,Micro citadine,Micro citadine,5,983 kg,360 cm,160 cm,149 cm,240 cm,35 litre,255 litre,6,oui,oui,oui,non,oui,oui,non,non,non,non,non,oui,oui,oui,oui,auto.,"Radio, USB",oui,non,non,non,non,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,15 pouces,oui,oui,non,non,Cuir,Ouvrant,non
384,KIA,Ceed,260.000 DH * promo,1.6 CRDi 136 BVM6,Diesel,4 cylindres,1.598 cm³,6 cv,136 ch,280 Nm,Manuelle 6 rapports,,"5,0 l/100 km","3,7 l/100 km","4,3 l/100 km",125 g/km,200 km/h,"8,6 sec.",Compacte,Compacte bicorps,5,1.327 kg,431 cm,180 cm,144 cm,265 cm,50 litre,395 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,oui,Cuir / Tissu,Rigide,non
385,KIA,Ceed,280.000 DH * promo,1.6 CRDi 136 DCT7,Diesel,4 cylindres,1.598 cm³,6 cv,136 ch,320 Nm,Automatique 7 rapports,oui,"5,0 l/100 km","4,1 l/100 km","4,5 l/100 km",133 g/km,200 km/h,"8,4 sec.",Compacte,Compacte bicorps,5,1.327 kg,431 cm,180 cm,144 cm,265 cm,50 litre,395 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,oui,Cuir / Tissu,Rigide,non
386,KIA,K5,430.000 DH * promo,2.0 Hybride 192,Hybride,4 cylindres,1.999 cm³,11 cv,192 ch,367 Nm,Automatique 6 rapports à double embrayage,oui,"5,0 l/100 km","3,9 l/100 km","3,9 l/100 km",97 g/km,192 km/h,- sec.,Familiale,Berline tricorps,5,- kg,490 cm,186 cm,144 cm,285 cm,50 litre,510 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,oui,Cuir,Rigide,non
387,KIA,K5,445.000 DH * promo,2.0 Hybride 192,Hybride,4 cylindres,1.999 cm³,11 cv,192 ch,367 Nm,Automatique 6 rapports à double embrayage,oui,"5,0 l/100 km","3,9 l/100 km","3,9 l/100 km",97 g/km,192 km/h,- sec.,Familiale,Berline tricorps,5,- kg,490 cm,186 cm,144 cm,285 cm,50 litre,510 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,oui,oui,non,non,oui,oui,17 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,non
388,KIA,K5,455.000 DH * promo,2.0 Hybride 192,Hybride,4 cylindres,1.999 cm³,11 cv,192 ch,367 Nm,Automatique 6 rapports à double embrayage,oui,"5,0 l/100 km","3,9 l/100 km","3,9 l/100 km",97 g/km,192 km/h,- sec.,Familiale,Berline tricorps,5,- kg,490 cm,186 cm,144 cm,285 cm,50 litre,510 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,oui,oui,non,non,oui,oui,17 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,non
389,KIA,Stinger,499.000 DH *   * Prix public,2.0 T-GDi 255 BVA8,Essence,4 cylindres en ligne,1.998 cm³,11 cv,255 ch,353 Nm,Automatique 8 rapports à variation continue,oui,"11,2 l/100 km","6,7 l/100 km","8,3 l/100 km",190 g/km,240 km/h,"5,1 sec.",Routière,Berline Routière,5,1.717 kg,483 cm,187 cm,140 cm,291 cm,60 litre,406 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,Conducteur et Passager,oui,oui,non,non,oui,oui,19 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,non
390,KIA,Stinger,649.000 DH *   * Prix public,3.3 T-GDi 366 BVA8,Essence,6 cylindres en ligne,3.342 cm³,17 cv,366 ch,510 Nm,Automatique 8 rapports à variation continue,oui,"12,9 l/100 km","7,8 l/100 km","9,6 l/100 km",221 g/km,270 km/h,"5,5 sec.",Routière,Berline Routière,5,1.717 kg,483 cm,187 cm,140 cm,291 cm,60 litre,406 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,oui,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,oui,oui,non,non,oui,oui,19 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,non
391,KIA,Seltos,244.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Manuelle 6 rapports,,"5,9 l/100 km","4,3 l/100 km","4,9 l/100 km",129 g/km,167 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,non,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,oui,non,non,oui,non,non,Tissu,Rigide,oui
392,KIA,Seltos,254.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Manuelle 6 rapports,,"5,9 l/100 km","4,3 l/100 km","4,9 l/100 km",129 g/km,167 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,non,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,non,non,Tissu,Rigide,oui
393,KIA,Seltos,264.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Manuelle 6 rapports,,"5,9 l/100 km","4,3 l/100 km","4,9 l/100 km",129 g/km,167 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,non,Tissu,Rigide,oui
394,KIA,Seltos,284.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Manuelle 6 rapports,,"5,9 l/100 km","4,3 l/100 km","4,9 l/100 km",129 g/km,167 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,non,Tissu,Rigide,oui
395,KIA,Seltos,264.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Automatique 6 rapports,,"7,1 l/100 km","4,7 l/100 km","5,6 l/100 km",147 g/km,169 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,non,oui,non,oui,non,non,non,non,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,oui,non,non,non,non,non,Tissu,Rigide,non
396,KIA,Seltos,274.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Automatique 6 rapports,,"7,1 l/100 km","4,7 l/100 km","5,6 l/100 km",147 g/km,169 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,non,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,non,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,non,non,Tissu,Rigide,oui
397,KIA,Seltos,284.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Automatique 6 rapports,,"7,1 l/100 km","4,7 l/100 km","5,6 l/100 km",147 g/km,169 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,non,Tissu,Rigide,oui
398,KIA,Seltos,299.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Automatique 6 rapports,,"7,1 l/100 km","4,7 l/100 km","5,6 l/100 km",147 g/km,169 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,2,oui,non,non,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,auto.,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,non,Tissu,Rigide,oui
399,KIA,Seltos,314.000 DH *   * Prix public,1.5 CRDi 115,Diesel,4 cylindres,1.493 cm³,6 cv,115 ch,250 Nm,Automatique 6 rapports,,"7,1 l/100 km","4,7 l/100 km","5,6 l/100 km",147 g/km,169 km/h,- sec.,4x4 / SUV / Crossover,SUV urbain,5,1.322 kg,431 cm,180 cm,164 cm,261 cm,50 litre,433 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto.,"Radio, USB",oui,non,oui,non,oui,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,non,Cuir,Rigide,oui
400,KIA,Niro,339.000 DH * promo,"1.6 GDI 105 + Electrique 43,5",Hybride,4 cylindres,1.580 cm³,9 cv,148 ch,265 Nm,Automatique 6 rapports à double embrayage,oui,"3,4 l/100 km","3,6 l/100 km","3,4 l/100 km",79 g/km,162 km/h,"11,5 sec.",4x4 / SUV / Crossover,SUV Compact,5,1.594 kg,436 cm,181 cm,154 cm,270 cm,43 litre,436 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,non,oui,oui,oui,non,non,non,non,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,non,non,Tissu,Rigide,non
401,KIA,Niro,359.000 DH * promo,"1.6 GDI 105 + Electrique 43,5",Hybride,4 cylindres,1.580 cm³,9 cv,148 ch,265 Nm,Automatique 6 rapports à double embrayage,oui,"3,4 l/100 km","3,6 l/100 km","3,4 l/100 km",79 g/km,162 km/h,"11,5 sec.",4x4 / SUV / Crossover,SUV Compact,5,1.594 kg,436 cm,181 cm,154 cm,270 cm,43 litre,436 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,16 pouces,oui,oui,non,oui,Tissu,Rigide,non
402,KIA,Niro,389.000 DH * promo,"1.6 GDI 105 + Electrique 43,5",Hybride,4 cylindres,1.580 cm³,9 cv,148 ch,265 Nm,Automatique 6 rapports à double embrayage,oui,"3,4 l/100 km","3,6 l/100 km","3,4 l/100 km",79 g/km,162 km/h,"11,5 sec.",4x4 / SUV / Crossover,SUV Compact,5,1.594 kg,436 cm,181 cm,154 cm,270 cm,43 litre,436 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,Conducteur,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,oui
403,KIA,Sportage,282.000 DH *   * Prix public,1.6 CRDi 115,Diesel,4 cylindres,1.598 cm³,6 cv,115 ch,280 Nm,Manuelle 6 rapports,,"5,2 l/100 km","4,5 l/100 km","4,8 l/100 km",126 g/km,175 km/h,"11,8 sec.",4x4 / SUV / Crossover,SUV compact,5,1.579 kg,450 cm,186 cm,164 cm,267 cm,62 litre,480 litre,6,oui,oui,oui,oui,oui,oui,non,non,non,non,non,oui,oui,oui,oui,auto.,"Radio, USB",oui,oui,oui,non,non,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,non,Tissu,Rigide,oui
404,KIA,Sportage,292.000 DH *   * Prix public,1.6 CRDi 115,Diesel,4 cylindres,1.598 cm³,6 cv,115 ch,280 Nm,Manuelle 6 rapports,,"5,2 l/100 km","4,5 l/100 km","4,8 l/100 km",126 g/km,175 km/h,"11,8 sec.",4x4 / SUV / Crossover,SUV compact,5,1.579 kg,450 cm,186 cm,164 cm,267 cm,62 litre,480 litre,6,oui,oui,oui,oui,oui,oui,non,non,non,non,non,oui,oui,oui,oui,auto.,"Radio, USB",oui,oui,oui,non,non,oui,non,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,non,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,oui,Tissu,Rigide,oui
405,KIA,Sportage,298.000 DH *   * Prix public,1.6 CRDi 115,Diesel,4 cylindres,1.598 cm³,6 cv,115 ch,280 Nm,Manuelle 6 rapports,,"5,2 l/100 km","4,5 l/100 km","4,8 l/100 km",126 g/km,175 km/h,"11,8 sec.",4x4 / SUV / Crossover,SUV compact,5,1.579 kg,450 cm,186 cm,164 cm,267 cm,62 litre,480 litre,6,oui,oui,oui,oui,oui,oui,non,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,oui,Cuir / Tissu,Rigide,oui
406,KIA,Sportage,355.000 DH *   * Prix public,2.0 CRDi 185,Diesel,4 cylindres,1.995 cm³,8 cv,185 ch,320 Nm,Automatique 8 rapports à double embrayage,,"6,1 l/100 km","5,2 l/100 km","5,7 l/100 km",149 g/km,201 km/h,"10,4 sec.",4x4 / SUV / Crossover,SUV compact,5,1.579 kg,450 cm,186 cm,164 cm,267 cm,62 litre,480 litre,6,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,non,oui,Cuir / Tissu,Rigide,oui
407,KIA,Sorento,419.000 DH * promo,2.2L CRDi 202 DCT8,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,oui,"7,2 l/100 km","5,0 l/100 km","5,8 l/100 km",163 g/km,205 km/h,"9,4 sec.",4x4 / SUV / Crossover,SUV 7 Places,7,1.953 kg,481 cm,190 cm,169 cm,281 cm,67 litre,616 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,non,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,non,Tissu,Rigide,oui
408,KIA,Sorento,444.000 DH * promo,2.2L CRDi 202 DCT8 4x4,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,oui,"7,7 l/100 km","5,5 l/100 km","6,3 l/100 km",172 g/km,205 km/h,"9,4 sec.",4x4 / SUV / Crossover,SUV 7 Places,7,1.953 kg,481 cm,190 cm,169 cm,281 cm,67 litre,616 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,non,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,17 pouces,oui,oui,oui,non,Tissu,Rigide,oui
409,KIA,Sorento,465.000 DH *   * Prix public,2.2L CRDi 202 DCT8,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,oui,"7,2 l/100 km","5,0 l/100 km","5,8 l/100 km",169 g/km,205 km/h,"9,4 sec.",4x4 / SUV / Crossover,SUV 7 Places,7,1.953 kg,481 cm,190 cm,169 cm,281 cm,67 litre,616 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,Conducteur et Passager,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,oui,Cuir,Rigide,oui
410,KIA,Sorento,499.000 DH * promo,2.2L CRDi 202 DCT8 4x4,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,oui,"7,7 l/100 km","5,5 l/100 km","6,3 l/100 km",172 g/km,205 km/h,"9,4 sec.",4x4 / SUV / Crossover,SUV 7 Places,7,1.953 kg,481 cm,190 cm,169 cm,281 cm,67 litre,616 litre,7,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,non,oui,oui,non,oui,oui,19 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,oui
411,KIA,Sorento,525.000 DH * promo,2.2L CRDi 202 DCT8 4x4,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,oui,"7,7 l/100 km","5,5 l/100 km","6,3 l/100 km",172 g/km,205 km/h,"9,4 sec.",4x4 / SUV / Crossover,SUV 7 Places,7,1.953 kg,481 cm,190 cm,169 cm,281 cm,67 litre,616 litre,7,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,non,oui,oui,non,oui,oui,19 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,oui
412,KIA,Sorento,550.000 DH * promo,2.2L CRDi 202 DCT8 4x4,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,oui,"7,7 l/100 km","5,5 l/100 km","6,3 l/100 km",172 g/km,205 km/h,"9,4 sec.",4x4 / SUV / Crossover,SUV 7 Places,7,1.953 kg,481 cm,190 cm,169 cm,281 cm,67 litre,616 litre,7,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,oui,oui,Conducteur et Passager,non,oui,oui,non,oui,oui,19 pouces,oui,oui,oui,oui,Cuir,Panoramique ouvrant,oui
413,KIA,Carnival,425.000 DH *   * Prix public,2.2L CRDi 202 DCT8,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,,"7,8 l/100 km","5,7 l/100 km","6,5 l/100 km",170 g/km,190 km/h,"9,8 sec.",Monospace / Break,Minivan,8,- kg,511 cm,199 cm,177 cm,309 cm,72 litre,672 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,manuelle,"Radio, USB",oui,oui,oui,non,non,oui,oui,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,non,non,oui,non,non,oui,oui,18 pouces,non,oui,oui,non,Tissu,Rigide,non
414,KIA,Carnival,583.000 DH *   * Prix public,2.2L CRDi 202 DCT8,Diesel,4 cylindres,2.151 cm³,9 cv,202 ch,440 Nm,Automatique 8 rapports à double embrayage,,"7,8 l/100 km","5,7 l/100 km","6,5 l/100 km",170 g/km,190 km/h,"9,8 sec.",Monospace / Break,Minivan,8,- kg,511 cm,199 cm,177 cm,309 cm,72 litre,672 litre,7,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,oui,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,Conducteur,non,oui,non,non,oui,oui,19 pouces,oui,oui,oui,oui,Cuir,Rigide,non
415,LAND,ROVER Range Rover Evoque,500.100 DH *   * Prix public,2.0 Diesel I4 204 MHEV,Diesel,4 cylindres,1.997 cm³,8 cv,204 ch,430 Nm,Automatique 8 rapports à double embrayage,oui,"6,5 l/100 km","4,8 l/100 km","5,3 l/100 km",139 g/km,213 km/h,"8,5 sec.",4x4 / SUV / Crossover,SUV urbain,5,1.746 kg,437 cm,199 cm,164 cm,266 cm,54 litre,575 litre,6,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,non,non,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,non,non,oui,non,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,non,Tissu,Rigide,non
416,LAND,ROVER Range Rover Evoque,589.000 DH *   * Prix public,2.0 Diesel I4 204 MHEV,Diesel,4 cylindres,1.997 cm³,8 cv,204 ch,430 Nm,Automatique 8 rapports à double embrayage,oui,"6,5 l/100 km","4,8 l/100 km","5,3 l/100 km",139 g/km,213 km/h,"8,5 sec.",4x4 / SUV / Crossover,SUV urbain,5,1.746 kg,437 cm,199 cm,164 cm,266 cm,54 litre,575 litre,6,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,non,oui,auto. Bi-zone,"Radio, USB",oui,oui,oui,non,oui,oui,oui,oui,non,non,non,Avant et Arrière,oui,non,oui,Hauteur et Profondeur,Electrique AV/AR,oui,oui,non,oui,Conducteur et Passager,non,oui,non,non,oui,oui,18 pouces,oui,oui,oui,non,Cuir,Rigide,non
